SAMPLE_ID,USP29_NM_020903_cg07499372,SPO11_NM_198265_NM_012444_cg13888886,RARA_NM_000964_cg00236832,DNASE1L2_NM_001374_cg12619509,TMEM55A_NM_018710_cg06688396,ZIM2_NM_001146327_NM_001146326_NM_015363_cg16519742,CYB5A_NM_001914_NM_148923_cg10878998,GNG11_NM_004126_cg22983529,NCALD_NM_001040630_NM_001040627_NM_001040626_NM_001040625_NM_001040624_NM_001040629_NM_001040628_NM_032041_cg17084151,BCAM_NM_001013257_NM_005581_cg08319238,RARB_NM_016152_NM_000965_cg27486427,PCDHB2_NM_018936_cg02260587,MAP3K6_NM_004672_cg20651453,GABRQ_NM_018558_cg11714014,GDF15_NM_004864_cg16929104,F2RL2_IQGAP2_NM_006633_NM_004101_cg00415993,CALD1_NM_033138_NM_004342_NM_033157_cg14009688,ENTPD3_NM_001248_cg17264618,PAMR1_NM_015430_NM_001001991_cg14542839,FLJ34503_NR_027060_cg19815376,LRRN4CL_NM_203422_cg15538427,TGFB1I1_NM_015927_NM_001164719_NM_001042454_cg10995380,FCGRT_NM_004107_NM_001136019_cg15528736,AP1G2_JPH4_NM_001146028_NM_032452_NM_003917_cg25832796,NRIP2_NM_031474_cg05194726,TSSK2_DGCR14_NM_053006_NM_022719_cg25759381,KRTAP1-1_NM_030967_cg24414383,TFPI_NM_006287_NM_001032281_cg16478145,COL3A1_NM_000090_cg20770175,FBXO44_FBXO2_NM_183412_NM_012168_cg15746187,EMP2_NM_001424_cg00451635,GPR64_NM_001079858_NM_001079859_NM_005756_NM_001079860_cg17119559,FBXO44_FBXO2_NM_183412_NM_183413_NM_033182_NM_012168_NM_001014765_cg06848073,STMN4_NM_030795_cg02130905,SULT1C2_NM_001056_NM_176825_cg23163573,DISP1_NM_032890_cg10942056,KBTBD10_NM_006063_cg05389024,RXFP4_NM_181885_cg08403419,PRELP_NM_201348_NM_002725_cg05955301,CLDN9_NM_020982_cg10282491,PAM_NM_138821_NM_000919_NM_138766_NM_138822_cg20131596,EFS_NM_032459_NM_005864_cg07197059,CLASS
TCGA-BT-A2LD-01,0.63097521,0.500582501,0.074639233,0.705953826,0.115966855,0.767321507,0.239913088,0.106392657,0.121542353,0.259924679,0.102169032,0.246905571,0.24572081,0.660215665,0.374198585,0.226201146,0.185416939,0.27667318,0.106903412,0.753626442,0.45447971,0.067182654,0.625045332,0.56993573,0.27489794,0.855905282,0.979816814,0.529905411,0.436659251,0.744119238,0.474552028,0.700878226,0.460457714,0.497143413,0.357310665,0.787400834,0.518830011,0.490126341,0.393182787,0.455376585,0.361522474,0.380794265,1
TCGA-BT-A3PH-01,0.39484139,0.466037753,0.517570645,0.866969559,0.5624778,0.454606882,0.084451205,0.223439442,0.024624538,0.076893062,0.640145501,0.654296235,0.080209308,0.092691828,0.117691176,0.069802534,0.015079469,0.028936442,0.060852996,0.371867826,0.254539382,0.02252263,0.653298099,0.058403158,0.099318801,0.455287983,0.894674613,0.3116331,0.275179429,0.37065514,0.250847644,0.095985466,0.267990902,0.145034896,0.142338225,0.180885697,0.084354326,0.332938645,0.506376862,0.186552726,0.05792284,0.050450679,2
TCGA-BT-A3PJ-01,0.657815903,0.478689495,0.056012347,0.707071702,0.121701667,0.378551104,0.2392576,0.092277918,0.223972286,0.274794339,0.220712271,0.20509762,0.334262889,0.452740356,0.445411087,0.213760136,0.200934769,0.155007745,0.076778326,0.449083533,0.264976699,0.132686325,0.246087926,0.253019935,0.156310006,0.728860688,0.946374894,0.980204626,0.646598942,0.261753199,0.477946391,0.366790046,0.311281872,0.408046138,0.339671615,0.438998088,0.381754518,0.449836808,0.511415601,0.387300148,0.388420615,0.339356079,2
TCGA-BT-A3PK-01,0.976035189,0.770480527,0.182051393,0.568021504,0.179552542,0.887355775,0.399792859,0.074044718,0.434299484,0.328018503,0.094611746,0.482400201,0.219703323,0.318065133,0.794248304,0.238991778,0.453527231,0.210831294,0.12944747,0.574857568,0.514229718,0.193539777,0.366598781,0.222401248,0.350052323,0.776685996,0.939715929,0.921024753,0.78914028,0.480488607,0.595498656,0.80360055,0.713431688,0.661615798,0.596125994,0.690231279,0.640502263,0.589831445,0.797129593,0.663156424,0.532865628,0.53456032,2
TCGA-BT-A42C-01,0.7710029,0.559730708,0.038950742,0.77691243,0.082895243,0.643486706,0.117625244,0.292189039,0.063527298,0.160151492,0.461279206,0.683497362,0.200146461,0.072883748,0.280043495,0.126486211,0.116202363,0.202969502,0.078425384,0.110979178,0.356085214,0.033851074,0.198947639,0.144407171,0.151143699,0.54901789,0.68505052,0.520587522,0.17221709,0.402714647,0.314620258,0.38396766,0.45547049,0.300889368,0.203691889,0.363824218,0.071791475,0.219463356,0.33040286,0.240770679,0.1995104,0.208333184,2
TCGA-BT-A42E-01,0.737232539,0.799258078,0.109290465,0.398925193,0.272623027,0.782253387,0.543231453,0.088428327,0.176848683,0.272503146,0.170586916,0.643782909,0.558080694,0.138273945,0.556552033,0.395803813,0.296336879,0.251659491,0.397760469,0.861500812,0.559750134,0.152222636,0.392222956,0.735542116,0.291110613,0.959074565,0.918023397,0.974606271,0.704163813,0.419702377,0.709346957,0.489135052,0.574265367,0.761547273,0.364995737,0.584268732,0.444221969,0.9073405,0.613799059,0.758085441,0.493132471,0.440229418,1
TCGA-BT-A42F-01,0.651408464,0.73311988,0.112452989,0.601409326,0.390346429,0.428109817,0.450110048,0.181937362,0.335484402,0.395058782,0.242073686,0.330134806,0.440933966,0.164686422,0.721717031,0.431769869,0.472839498,0.285092316,0.136675782,0.586087714,0.492449962,0.294352164,0.502447668,0.597272159,0.471675479,0.797048725,0.884046038,0.842802672,0.742946545,0.648198358,0.552035767,0.626740364,0.658341343,0.610704203,0.410542914,0.750116583,0.56225926,0.583248137,0.685963008,0.525072969,0.653758912,0.525525147,1
TCGA-C4-A0EZ-01,0.661364286,0.495465687,0.024691469,0.869387078,0.287938247,0.207259237,0.120265943,0.109004229,0.24639321,0.196262602,0.385070874,0.473686816,0.182872271,0.345276215,0.157263945,0.362011205,0.120941579,0.021406447,0.230583174,0.678806867,0.50209039,0.025650129,0.921056372,0.052858209,0.009327092,0.868176873,0.964438313,0.541002836,0.211545454,0.186639181,0.447349955,0.18900433,0.079577895,0.243679625,0.143972162,0.271892881,0.16215393,0.861028192,0.492400896,0,0.1758778,0.054768593,1
TCGA-C4-A0F0-01,0.762442007,0.455256539,0.966143786,0.302376146,0.616104423,0.680347437,0.260989612,0.067293195,0.13933378,0.192038519,0.049790464,0.279388263,0.114374063,0.442945318,0.322127066,0.088904202,0.156166623,0.12336627,0.116407935,0.675088507,0.339963986,0.041138275,0.230191431,0.476312261,0.417200266,0.822094836,0.879920991,0.880211198,0.52392344,0.208497078,0.496211749,0.345456531,0.304201219,0.385324965,0.422059284,0.925090519,0.627859866,0.511689338,0.305154333,0.409283473,0.361851235,0.179838985,1
TCGA-C4-A0F6-01,0.577441836,0.628161526,0.069330328,0.749206322,0.183774818,0.151540472,0.075564507,0.110470551,0.067671643,0.175840044,0.151037987,0.181390038,0.145779513,0.335984381,0.358116475,0.258399502,0.05917032,0.073087935,0.112039971,0.59913707,0.450168721,0.151783344,0.731117347,0.247381907,0.684387602,0.769463778,0.863689318,0.771513905,0.276863378,0.366450203,0.551866298,0.890688196,0.300672674,0.111908795,0.189232871,0.683554387,0.458597393,0.519375104,0.430967483,0.711565709,0.288774035,0.083783163,1
TCGA-CF-A1HR-01,0.952572346,0.83447997,0.176628142,0.528557865,0.269939713,0.778963435,0.254428043,0.109499113,0.087694361,0.199181448,0.160274158,0.563155068,0.307264395,0.098993274,0.292894013,0.307312481,0.246812386,0.184501166,0.167767756,0.239218053,0.45015997,0.035602995,0.371175339,0.263455138,0.134678408,0.398751414,0.777148425,0.793933032,0.406212206,0.472444672,0.331615823,0.453091135,0.502865243,0.359212018,0.309836388,0.609717619,0.46284217,0.403561916,0.456892514,0.292229881,0.367878981,0.306625447,1
TCGA-CF-A1HS-01,0.952253269,0.866959043,0.087434712,0.29835762,0.23875269,0.770944907,0.180954069,0.115759463,0.222148062,0.247492972,0.170271164,0.70952612,0.274121133,0.367577423,0.672422142,0.278301989,0.176066911,0.160833425,0.408965421,0.46985581,0.421068214,0.038083355,0.416058559,0.342314638,0.156808719,0.821720712,0.764552777,0.507125194,0.448183485,0.482307612,0.392006973,0.266475073,0.377488765,0.397955034,0.528795678,0.87920565,0.678498453,0.369948942,0.85326717,0.693292608,0.35191696,0.236338235,1
TCGA-CF-A27C-01,0.912231295,0.685878798,0.029888857,0.922560631,0.167252139,0.844925578,0.127110046,0.09119249,0.027871408,0.090030761,0.017970556,0.399572273,0.137640707,0.028920917,0.091495258,0.102320985,0.008778008,0.020550038,0.170672915,0.017339419,0.113598365,0.010780784,0.267338706,0.031624427,0.200970896,0.106270272,0.238877596,0.155500357,0.12050635,0.082840279,0.143316836,0.079656663,0.098143134,0.123543896,0.100450892,0.604004564,0.040956763,0,0.227287011,0.209801719,0.219361217,0.005642422,1
TCGA-CF-A3MF-01,0.973971933,0.854298231,0.021945717,0.876595454,0.05542684,0.966620544,0.0645237,0.313608478,0.037742343,0.056405073,0.253577586,0.656893714,0.080279573,0.524126628,0.070058315,0.017572839,0.012336359,0.006654618,0.041358224,0.051047776,0.137511248,0.037831382,0.090576566,0.02018293,0.059138997,0.374180649,0.205665927,0.147829699,0.25716947,0.036386565,0.080325775,0.00504695,0.064866228,0.042834194,0.025820867,0.070245728,0.075913864,0.164693346,0.036879838,0.116124116,0.023359791,0.020128731,1
TCGA-CF-A3MG-01,0.966774449,0.778746415,0.020179806,0.930296612,0.048186389,0.924792708,0.03340625,0.057245435,0.009933012,0.091800711,0.051982722,0.893684317,0.056308725,0.090763995,0.099254384,0.017612115,0.00898609,0.00907091,0.06339831,0.015194017,0.099401577,0.019389066,0.030791029,0.033101517,0.014748985,0.396689626,0.033752542,0,0,0.017443574,0.036301712,0.025465847,0,0.064571772,0.011071186,0.319999797,0.001418104,0.00234548,0.073736899,0.04021516,0,0,1
TCGA-CF-A3MH-01,0.964456448,0.745966845,0.020855593,0.92929146,0.089184082,0.49945338,0.096691882,0.083233196,0.004750023,0.057067897,0.026851106,0.4122619,0.171111527,0.037041809,0.097175287,0.03905681,0.075271061,0.028381411,0.085393813,0.031854268,0.362331516,0.024049966,0.043792606,0.041871586,0.096632924,0.5125583,0.052439934,0.091820362,0.114203883,0.011195271,0.079190759,0.03143056,0.028635204,0.079303803,0.005696023,0.122616125,0.029921286,0.067142192,0.059068442,0.073947385,0.070899001,0.056170807,1
TCGA-CF-A3MI-01,0.881764725,0.453838391,0.018570664,0.253432306,0.099427696,0.83973712,0.128613492,0.074368297,0.027872181,0.325768469,0.135147474,0.611277063,0.082955171,0.030710644,0.142220683,0.073805519,0.063248879,0.04546048,0.085650597,0.249106626,0.150409468,0.02179088,0.18486571,0.157568844,0.098173006,0.486734853,0.708173454,0.176429407,0.146520751,0.395070304,0.208098553,0.128986656,0.352310572,0.245049448,0.158285251,0.207429647,0.095033647,0.29460955,0.132533555,0.41506362,0.163445634,0.13345092,1
TCGA-CF-A47S-01,0.976126827,0.84031293,0.033071667,0.355986947,0.042021798,0.952537498,0.075296986,0.052115188,0.019565786,0.097975828,0.084282257,0.720813206,0.108714571,0.076807249,0.202167719,0.033821557,0.050478581,0.02244877,0.166280785,0.18141773,0.487529656,0.025695971,0.335405024,0.046268278,0.047852693,0.73015802,0.574567726,0.408572843,0.025021647,0.290360588,0.245544301,0.196982643,0.271654746,0.136718786,0.05154199,0.658889531,0.044534391,0.141171281,0.185162852,0.234058206,0.079956292,0.059185698,1
TCGA-CF-A47T-01,0.871089111,0.685252065,0.033313004,0.255638334,0.067703287,0.655979607,0.082084215,0.069636286,0.020885092,0.034464474,0.142384247,0.581299084,0.06369881,0.321171954,0.184322079,0.030914976,0.014074264,0.012476156,0.128704436,0.064656987,0.222148398,0.012499058,0.331393255,0.093871132,0.10159928,0.372653209,0.704692693,0.011639118,0.027338444,0.102841718,0.294605387,0.05440682,0.061497267,0.080001236,0.057069888,0.236952662,0.068000182,0.047004012,0.1133294,0.257553562,0.00963005,0.020415348,1
TCGA-CF-A47V-01,0.97767602,0.843486717,0.028239503,0.926600262,0.075973913,0.96775403,0.072011884,0.072926919,0.015402206,0.267115316,0.164362051,0.912531049,0.009137915,0.480374961,0.141042304,0.045513674,0.037767102,0.020765126,0.165231698,0.215414772,0.484971118,0.016260871,0.254839119,0.135753369,0.131433324,0.828174715,0.492820338,0.428019273,0.058855649,0.225255021,0.260870012,0.038780946,0.236183619,0.108084605,0.098671323,0.81784592,0.022709501,0.306119873,0.256335187,0.308011269,0.074440908,0.05501238,1
TCGA-CF-A47W-01,0.98314562,0.845860493,0.022011021,0.078344483,0.046361982,0.950336992,0.082218551,0.062424563,0.024978416,0.032254523,0.034723611,0.781935187,0.072632535,0.060903646,0.143287659,0.041565607,0.016074155,0.018216599,0.048579126,0.333634322,0.517878812,0.508087763,0.12548629,0.036882554,0.023843808,0.522578019,0.884489771,0.207313378,0.056673566,0.125424291,0.259543815,0.108936549,0.202727303,0.088506302,0.040333621,0.031412137,0.076735644,0.092500321,0.211019305,0.472577916,0.05132092,0.057458447,1
TCGA-CF-A47X-01,0.878319207,0.49604054,0.033122,0.79893347,0.160211436,0.717943356,0.077971022,0.321914959,0.013022107,0.186988634,0.279828111,0.462337326,0.080079102,0.613839109,0.21063294,0.10645118,0.045895579,0.04957997,0.160875309,0.040738856,0.1815861,0.022103917,0.449600656,0.090948067,0.436825713,0.064696005,0.235556517,0.111624002,0.103185629,0.302234978,0.149186967,0.202713841,0.212080565,0.071531981,0.080103197,0.402598515,0.027367508,0.069366,0.180515769,0.301273893,0.145511753,0.116522649,1
TCGA-CF-A47Y-01,0.97016358,0.773488242,0.031315461,0.18902967,0.113762346,0.940023085,0.091624615,0.098645845,0.030929952,0.069623684,0.067103227,0.363820994,0.100922373,0.053919282,0.218522668,0.09242463,0.067379154,0.074695,0.094562496,0.242909471,0.367767293,0.02716647,0.34877645,0.086803354,0.116382125,0.351479059,0.871410916,0.491694302,0.087319178,0.257409098,0.308050067,0.188677131,0.345255969,0.228203294,0.207043034,0.364358573,0.064667727,0.131991164,0.180165009,0.258692303,0.170557192,0.106261908,1
TCGA-CF-A5U8-01,0.96585186,0.748475996,0.034088169,0.156343776,0.073777248,0.956643906,0.074470896,0.088770108,0.031617262,0.063538585,0.049389739,0.846156789,0.086755561,0.026811938,0.050037238,0.004271818,0.015734075,0.045196891,0.033713736,0.20471054,0.347269259,0.012635646,0.350404485,0.023307047,0.046442078,0.515321814,0.841179666,0.133346078,0.093790321,0.14339176,0.168471067,0.160453311,0.213336339,0.038022307,0.123684678,0.604376546,0.016360529,0.024803408,0.217649078,0.079342906,0.038977359,0.023084307,1
TCGA-CF-A5UA-01,0.937214849,0.884544896,0.026081418,0.316950853,0.082358238,0.965481522,0.150240492,0.096303823,0.455760819,0.075883119,0.851650108,0.901373856,0.11480519,0.286670643,0.113622574,0.802800852,0.030872991,0.017967987,0.146709978,0.602745133,0.548080891,0.344111693,0.300737854,0.056596845,0.946755578,0.7756816,0.970372942,0.264014579,0.147453702,0.698322857,0.411039856,0.58369401,0.56687602,0.864499656,0.030860656,0.955509204,0.797738869,0.076880182,0.259380231,0.286655577,0.934806077,0.023954436,1
TCGA-CF-A7I0-01,0.502991361,0.797150666,0.040386496,0.709799438,0.125251648,0.410713673,0.097934614,0.029161454,0.068253925,0.324959698,0.075468364,0.153369561,0.172569224,0.007801629,0.073225669,0.171284193,0.097669762,0.110740554,0.065775207,0.103815477,0.402881253,0.040681256,0.414053533,0.135122261,0.156676595,0.30683474,0.638056713,0.572768559,0.133198024,0.239929512,0.324858107,0.323972671,0.233485745,0.26860314,0.365222249,0.672117909,0.419754196,0.275677513,0.370873297,0.439180752,0.134406421,0.170398181,1
TCGA-CF-A8HX-01,0.817808799,0.860535312,0.018550611,0.892962542,0.072883721,0.622765475,0.06032308,0.073302376,0.025454009,0.135125516,0.218639526,0.622806867,0.080968683,0.364727356,0.090126263,0.03866085,0.020245471,0.036064279,0.052245919,0.178362193,0.16726065,0.018212511,0.250571169,0.10185745,0.053136625,0.185905155,0.429718892,0.435861897,0.216521882,0.110416041,0.186724076,0.044961678,0.110340079,0.091158445,0.092571446,0.467739236,0.060695174,0.081545604,0.223268493,0.2811677,0.153946703,0.052490933,1
TCGA-CF-A8HY-01,0.974854956,0.767276342,0.016965405,0.569568268,0.101544825,0.911315785,0.046988511,0.070523189,0.012137044,0.071849824,0.047534088,0.38236798,0.03765584,0.049380807,0.063700682,0.045649688,0.009804859,0.033598516,0.055349818,0.428960502,0.169385715,0.008593009,0.388564186,0.121620077,0.029157978,0.547541781,0.209935889,0.68157132,0.221680314,0.177281411,0.177971903,0.031547223,0.134352511,0.081930942,0.091460649,0.451886941,0.045015584,0.073600961,0.514253048,0.396070458,0.055459941,0.015512926,1
TCGA-CF-A9FF-01,0.877765376,0.543870309,0.076909408,0.767022253,0.105419984,0.770939808,0.1214614,0.089576403,0.02879909,0.27125615,0.478869196,0.764839813,0.190451312,0.090371091,0.1940112,0.143883665,0.135192175,0.108637621,0.12305038,0.215309095,0.443195053,0.053695167,0.468016637,0.195239127,0.124011802,0.67937711,0.807737761,0.504922555,0.12468891,0.291262921,0.381696622,0.311691829,0.307969527,0.369745594,0.244334976,0.653738097,0.167064041,0.358305914,0.301521161,0.434415662,0.193564713,0.195052222,1
TCGA-CF-A9FH-01,0.96371109,0.852386073,0.021769875,0.605594451,0.074105173,0.97946454,0.058991195,0.052548679,0.013060031,0.062505456,0.033164388,0.942090963,0.047273961,0,0.019996162,0.050849323,0.003987798,0,0.026657018,0.02237709,0.17116241,0.007650196,0.393386392,0.047291021,0.220444197,0.04980192,0.624512348,0.042541019,0.002016318,0.155915511,0.098944226,0.000579122,0.269895579,0.377819763,0.036474167,0.848588104,0.014455416,0.005874233,0.235791968,0.333614079,0.193832913,0.000191291,1
TCGA-CF-A9FL-01,0.290202841,0.633690024,0.047335174,0.212617713,0.094974908,0.336872321,0.078936754,0.085363538,0.042528382,0.113086412,0.286962208,0.253231794,0.114956746,0.887165917,0.133678936,0.15924714,0.062501675,0.074532547,0.047314303,0.124412328,0.230747162,0.022406056,0.29707852,0.148312558,0.463654701,0.491403348,0.770054398,0.283715951,0.043812427,0.286084358,0.374767837,0.236733615,0.242102462,0.211413249,0.174456627,0.404725412,0.235389948,0.33564159,0.198769578,0.313354855,0.191260548,0.184806376,1
TCGA-CF-A9FM-01,0.977357291,0.850573966,0.017507699,0.55452041,0.03414475,0.977072153,0.064008078,0.037281805,0.008753695,0.069505764,0.042334891,0.543490062,0.144251066,0.003986601,0.069869523,0.017028484,0.052809437,0.026711814,0.056228738,0.025652912,0.362422743,0.013218297,0.091016836,0.005249757,0.049564144,0,0.607913582,0.980791983,0.062347738,0.01818448,0.174541165,0.122102619,0.100044287,0.087095775,0.055463815,0.056617903,0.06964269,0.0980802,0.110536146,0.098892314,0.061439384,0.084410128,1
TCGA-CU-A0YN-01,0.963983075,0.835398081,0.185473504,0.622026356,0.161791172,0.667723037,0.34558148,0.104320084,0.501791639,0.310940466,0.342754594,0.23010835,0.260179246,0.518100206,0.39079835,0.363346625,0.279476664,0.164150067,0.194378639,0.73423564,0.38986912,0.142355701,0.398410021,0.546892562,0.688902857,0.964785762,0.91284011,0.898977496,0.695336029,0.273467749,0.472618579,0.661309938,0.407411921,0.468155904,0.543103064,0.852037257,0.612823601,0.741031702,0.899590372,0.809474466,0.369049351,0.447392794,1
TCGA-CU-A0YO-01,0.938328608,0.777162512,0.209030315,0.494526461,0.431438259,0.685250431,0.332109031,0.346501568,0.353405871,0.259313366,0.449021485,0.386009159,0.31475349,0.144682734,0.573490581,0.437863275,0.297147153,0.163753585,0.373239403,0.33506654,0.414581405,0.161239599,0.436383698,0.47541456,0.239578044,0.650714807,0.888704559,0.76899346,0.68161752,0.534815521,0.462345117,0.718475379,0.624689586,0.489815255,0.364260467,0.670625668,0.624926894,0.509486185,0.638522733,0.557227484,0.410369635,0.355727352,1
TCGA-CU-A0YR-01,0.974771843,0.814642507,0.588397,0.177106763,0.257096963,0.827260208,0.226293411,0.06343896,0.072343288,0.331962746,0.50933932,0.55231577,0.052631872,0.090089624,0.229526144,0.62515653,0.289607708,0.134685983,0.143512364,0.785353458,0.489586933,0.099415522,0.700036587,0.551819679,0.172691124,0.892690881,0.89318176,0.896505116,0.455673414,0.86794253,0.458649142,0.647975998,0.7629021,0.422102543,0.828004433,0.83539741,0.708314548,0.569581365,0.87602458,0.472613975,0.354539168,0.322245092,1
TCGA-CU-A3KJ-01,0.817509753,0.534399863,0.050774289,0.797551638,0.100530804,0.700493024,0.099134349,0.089859271,0.049021153,0.138981891,0.050147053,0.810244554,0.127200086,0.370994505,0.153034712,0.122577975,0.084988084,0.052412828,0.051635271,0.789587517,0.087311226,0.040475296,0.316321309,0.151737722,0.067490511,0.818879309,0.842918844,0.815442026,0.274500489,0.147118039,0.295752111,0.446701357,0.196983664,0.392785392,0.188571053,0.47823606,0.509904953,0.792757645,0.538724874,0.275903201,0.086957315,0.165106902,1
TCGA-CU-A3QU-01,0.527868273,0.741246485,0.041221424,0.967733139,0.068416618,0.477251174,0.134685211,0.128259652,0.089029039,0.062646328,0.649510631,0.320381578,0.203851945,0.235120128,0.181218371,0.628705735,0.10207223,0.007640902,0.073100392,0.565121745,0.447124733,0.019726339,0.230989814,0.358615134,0.837187845,0.94067916,0.971676952,0.690471431,0.165222373,0.197292554,0.027579289,0.45347705,0.344260475,0.083814504,0.556652126,0.902786698,0.013776434,0.81064411,0.020109474,0.826168051,0.015828941,0.946331705,1
TCGA-CU-A3YL-01,0.914530113,0.826793508,0.09535777,0.545435866,0.17922413,0.875859692,0.143929781,0.092474534,0.074863362,0.18227329,0.126802283,0.773982184,0.194009339,0.320094437,0.29322587,0.246117624,0.136741782,0.040187596,0.083126533,0.259238091,0.237654815,0.072949305,0.322432942,0.239226598,0.152073875,0.514081985,0.50380083,0.898008989,0.234157269,0.427649168,0.285679607,0.214530883,0.337587775,0.382266582,0.408478285,0.667937203,0.310290419,0.246612534,0.488095838,0.33841176,0.379904382,0.231622796,1
TCGA-CU-A5W6-01,0.812549853,0.653651438,0.87874483,0.274747112,0.160937262,0.739934731,0.241477265,0.076082237,0.093199623,0.31084029,0.109760199,0.486252322,0.208947043,0.068569924,0.275178056,0.191200711,0.25677343,0.228552984,0.085017554,0.459407925,0.405989576,0.09310298,0.424566373,0.302678955,0.584154442,0.798796807,0.907526262,0.89327752,0.385302373,0.57818203,0.384407888,0.419550411,0.620164462,0.373072807,0.581973419,0.391072111,0.564829977,0.748605541,0.563124124,0.379271806,0.35662866,0.2396784,1
TCGA-CU-A72E-01,0.28326045,0.812224592,0.042119747,0.541115926,0.282500601,0.255512223,0.181553217,0.133863989,0.037174209,0.184007203,0.071759195,0.152549592,0.090602981,0.112051054,0.235757232,0.111811266,0.054711197,0.029386506,0.082419787,0.119309683,0.166518222,0.018783843,0.292289018,0.200380302,0.055185926,0.512279907,0.670438842,0.438097767,0.288813911,0.3134426,0.245468556,0.243972848,0.309150305,0.244275464,0.377178163,0.281133549,0.151365615,0.372343347,0.247181622,0.311177768,0.198833602,0.170192571,1
